motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:83024091-83024591	416	9.90862	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:172173817-172174317	109	9.85989	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:34860985-34861485_shuf_1	1350	9.82971	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:33616212-33616712	228	9.71676	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:100351338-100351838	134	9.71141	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr12:80009667-80010167_shuf_2	2441	9.66185	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:103797832-103798332	82	9.6534	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:8686807-8687307	771	9.59952	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:24339800-24340300	806	9.26045	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:55358479-55358979	900	9.23325	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:118957545-118958045	483	9.10824	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:25742739-25743239	58	8.80113	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:144685595-144686095_shuf_1	1190	8.74769	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:90524330-90524830	580	8.60512	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:33073878-33074378_shuf_2	1968	8.56967	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:107550272-107550772	522	8.43865	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:137730858-137731358	274	8.437	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:92185724-92186224	23	8.25646	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:107550272-107550772_shuf_1	1426	8.23963	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:38874024-38874524	301	8.16903	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:7626413-7626913_shuf_1	1784	8.14529	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:104890313-104890813	598	7.98215	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:55941580-55942080	902	7.89394	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:96809235-96809735	587	7.83099	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:66197480-66197980	459	7.811	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:91082414-91082914	761	7.76517	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:60623494-60623994_shuf_2	1928	7.75217	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:115367838-115368338	603	7.73697	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:56247540-56248040	362	7.66896	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:109927242-109927742_shuf_2	2239	7.62086	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:103088527-103089027_shuf_2	2575	7.57092	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:144332973-144333473_shuf_2	1953	7.55074	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:37405045-37405545_shuf_2	1875	7.49514	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:87847379-87847879	366	7.42165	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:121294773-121295273	611	7.39455	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:55940202-55940702_shuf_2	2709	7.38828	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:129513004-129513504	270	7.36636	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:78243388-78243888	751	7.3472	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:126642275-126642775	529	7.31009	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:169314206-169314706	41	7.31004	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:11699765-11700265	884	7.25318	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr12:78031163-78031663	632	7.18572	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:37127173-37127673	232	7.17294	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:40980319-40980819	447	6.95866	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:75759796-75760296_shuf_2	2052	6.80892	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:154285743-154286243	218	6.79624	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:44096484-44096984_shuf_1	1354	6.70647	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:94151184-94151684	681	6.69255	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:16507687-16508187_shuf_1	1245	6.66819	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:51492456-51492956	118	6.64149	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:12378668-12379168_shuf_1	1706	6.58868	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:32372780-32373280_shuf_1	1794	6.56417	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:61770984-61771484	562	6.44182	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:116666091-116666591	179	6.40894	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:93585402-93585902_shuf_1	1397	6.40269	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:3285357-3285857_shuf_1	1437	6.38472	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:114375900-114376400	479	6.31716	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:121049616-121050116	267	6.31368	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:88057039-88057539	20	6.30608	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:75759796-75760296_shuf_1	1148	6.18308	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:96888620-96889120	249	6.15099	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:74937708-74938208	415	6.11826	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:57022069-57022569_shuf_2	2522	6.08133	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:70774506-70775006_shuf_1	1368	6.0508	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:51034099-51034599	117	6.03835	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:61379739-61380239	854	6.0266	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:28617037-28617537_shuf_1	1196	5.94537	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:84607840-84608340	124	5.9149	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:92715756-92716256	798	5.9014	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:57767824-57768324	557	5.901	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:92969519-92970019_shuf_1	1326	5.80917	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr12:58298568-58299068	623	5.77447	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:5112055-5112555	800	5.75575	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:47672781-47673281_shuf_1	1732	5.75184	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:32716207-32716707	845	5.74209	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:47735004-47735504	829	5.73725	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:57695285-57695785	306	5.72339	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:54151149-54151649	849	5.66529	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:44322387-44322887_shuf_2	2357	5.6483	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:42909936-42910436_shuf_1	1352	5.56789	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:183078713-183079213_shuf_1	953	5.51278	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:112837036-112837536	695	5.41512	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:28946038-28946538	812	5.38379	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:74937708-74938208_shuf_2	2223	5.33639	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:32509878-32510378	782	5.27835	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:89612429-89612929_shuf_1	1031	5.27822	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:87913076-87913576_shuf_2	2647	5.22306	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:98860004-98860504_shuf_1	1669	5.1892	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:116666091-116666591_shuf_1	1083	5.09067	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:84135990-84136490	834	5.06798	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:43329956-43330456	506	5.05099	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:124283411-124283911	189	5.0494	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:157123771-157124271_shuf_1	942	5.03711	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:5112055-5112555_shuf_2	2608	5.02261	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:150491521-150492021_shuf_1	999	5.01888	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:94158459-94158959_shuf_1	1586	5.0015	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:84636991-84637491	574	4.98853	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:55690869-55691369_shuf_2	2520	4.95882	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr12:90222445-90222945_shuf_2	2446	4.9576	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:111175597-111176097_shuf_1	1081	4.94419	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:116481430-116481930	608	4.90883	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:94858857-94859357_shuf_2	2391	4.87156	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr12:58298568-58299068_shuf_1	1527	4.86192	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:103728069-103728569	81	4.77097	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:23982468-23982968_shuf_2	2651	4.6688	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:85054317-85054817	867	4.52102	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:9763390-9763890_shuf_2	1810	4.49126	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:118962054-118962554	87	4.44922	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:115468248-115468748	259	4.37009	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:132521379-132521879_shuf_2	1902	4.36827	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:51109537-51110037_shuf_2	2219	4.36224	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:3522194-3522694	403	4.34385	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:29584278-29584778	816	4.24684	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:66969075-66969575	744	4.23925	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:78547883-78548383	864	4.23064	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:41654151-41654651	302	4.15417	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:109105614-109106114	256	4.15351	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:39901709-39902209_shuf_2	1924	4.14295	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:105490725-105491225_shuf_1	1276	4.13199	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:68709693-68710193	565	4.07639	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:38860749-38861249	299	4.01115	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:43466516-43467016	825	4.00248	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:144332973-144333473	145	3.96899	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:52304246-52304746	69	3.96526	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:183078713-183079213	49	3.91803	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:13094465-13094965_shuf_1	1745	3.90789	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:44084687-44085187_shuf_1	1070	3.88138	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:97257703-97258203_shuf_2	2232	3.85065	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:72223024-72223524_shuf_1	1212	3.81524	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:28369133-28369633	225	3.80772	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:32702021-32702521	844	3.79561	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:42909936-42910436	448	3.74862	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:59256087-59256587_shuf_2	2318	3.74318	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:68709693-68710193_shuf_2	2373	3.70666	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:96173310-96173810	764	3.70252	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:36132951-36133451	356	3.62672	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:4626256-4626756_shuf_1	1703	3.60483	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:130455803-130456303_shuf_2	2080	3.60388	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chrX:146984102-146984602	492	3.59591	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:96735031-96735531_shuf_1	1587	3.58402	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:43977109-43977609	164	3.57066	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:143814327-143814827_shuf_2	2089	3.52088	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:41760572-41761072	706	3.5029	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:49839619-49840119_shuf_1	1694	3.50268	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:84179513-84180013_shuf_2	2643	3.41713	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:75434099-75434599_shuf_2	2555	3.40339	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:118863134-118863634	186	3.40113	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:106951863-106952363	376	3.35196	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:60988818-60989318	560	3.33868	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:55924093-55924593_shuf_1	1695	3.31256	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:73612723-73613223	676	3.25981	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:86146484-86146984_shuf_2	2227	3.24664	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:76778489-76778989_shuf_2	2557	3.24616	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:43466516-43467016_shuf_1	1729	3.22466	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:21940047-21940547_shuf_2	2251	3.19763	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:19832205-19832705	344	3.18801	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:87563493-87563993	578	3.1823	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:93128958-93129458	521	3.17966	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:19550493-19550993	113	3.11294	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:25440009-25440509_shuf_2	2307	3.08451	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:79702842-79703342_shuf_1	1629	3.07383	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:57030485-57030985_shuf_2	2658	3.06151	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:103853790-103854290	370	3.01458	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:60585889-60586389_shuf_2	2322	2.9465	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:146178949-146179449	335	2.94409	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr15:78888125-78888625	752	2.88153	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:132785397-132785897_shuf_2	2005	2.83027	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:21299128-21299628_shuf_1	1605	2.80715	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:118933399-118933899_shuf_2	2073	2.7727	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:121295411-121295911	612	2.76212	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:97307228-97307728_shuf_2	2397	2.74052	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:135115626-135116126	328	2.72158	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:60889897-60890397	904	2.72119	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:123643386-123643886	269	2.70906	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:14166504-14167004_shuf_2	2586	2.70518	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:71137137-71137637_shuf_1	1316	2.69596	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:45499432-45499932_shuf_2	2472	2.68703	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:32981986-32982486_shuf_2	2513	2.68381	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:59915597-59916097	672	2.67238	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:32996227-32996727	159	2.66786	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:38900628-38901128	233	2.65017	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:63465094-63465594_shuf_2	2481	2.63312	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:77295120-77295620_shuf_2	1825	2.60484	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:12229954-12230454	801	2.58595	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:65348108-65348608_shuf_1	1578	2.58293	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr17:36138804-36139304	821	2.57897	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:126332691-126333191	527	2.5497	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:134979848-134980348_shuf_1	933	2.51712	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:145353762-145354262_shuf_1	1051	2.48852	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:91804487-91804987	797	2.48202	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:78556314-78556814	73	2.46217	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:24348711-24349211	887	2.4588	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:113905788-113906288	434	2.44986	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:84852384-84852884	76	2.44589	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr19:7626413-7626913	880	2.44437	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr12:78031163-78031663_shuf_2	2440	2.38361	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:74873192-74873692	677	2.36491	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:45951563-45952063	234	2.32989	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:20561643-20562143	440	2.31195	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:35769192-35769692	660	2.29245	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr9:21940047-21940547	443	2.26837	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:75308227-75308727_shuf_1	1422	2.26509	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:49839619-49840119_shuf_2	2598	2.25935	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:33115729-33116229	783	2.25677	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:98513310-98513810	684	2.22988	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:104188913-104189413	251	2.19262	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:131995377-131995877_shuf_1	1177	2.17155	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:118723529-118724029	184	2.16678	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:120555450-120555950	320	2.16422	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr14:69922786-69923286_shuf_2	2528	2.15907	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr18:80416878-80417378_shuf_2	2673	2.14993	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:134960760-134961260	202	2.14745	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:16612365-16612865_shuf_2	2463	2.13546	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:106135436-106135936	373	2.13327	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:83115544-83116044_shuf_2	2121	2.10725	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:103728069-103728569_shuf_2	1889	2.10705	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr2:156710228-156710728	101	2.10023	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:46609847-46610347	169	2.0894	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:151334550-151335050	213	2.07439	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr16:44265652-44266152	787	2.06986	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr4:135407871-135408371_shuf_2	2012	2.06864	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:82633922-82634422_shuf_1	923	2.05682	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:120124362-120124862	319	2.0074	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:88208801-88209301	21	2.00314	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:144579742-144580242	285	1.99054	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:94195588-94196088_shuf_2	2390	1.98476	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr6:82964291-82964791_shuf_2	2120	1.98393	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr1:170140425-170140925_shuf_2	1851	1.98149	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:28266694-28267194	352	1.94797	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr7:86884669-86885169_shuf_2	2173	1.94582	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:116562119-116562619	142	1.94331	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:112511937-112512437_shuf_1	1597	1.91396	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:115367838-115368338_shuf_1	1507	1.9089	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr3:60589028-60589528_shuf_2	1927	1.90713	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr5:65203205-65203705_shuf_2	2047	1.90653	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:115626398-115626898	607	1.89562	tp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr8:97963968-97964468_shuf_2	2234	1.89484	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr13:39515523-39516023_shuf_1	1567	1.88612	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr11:90524330-90524830_shuf_1	1484	1.85563	fp
JASPAR2018_CORE_non-redundant.meme	MA0482.1	Gata4	chr10:57527583-57528083	509	1.84155	tp
